video_id,channel_id,channel_name,title,published_at,view_count,like_count,comment_count,duration
wjsDQdD82Ww,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,日本流感 必買藥妝 | 真 日本人 推薦好用！爆推必買！ | 神藥 大檢閱 | 香港藥 VS 日本藥 邊隻更有效？| 發燒 頭痛 止咳 感冒 胃藥 止瀉 必理痛 | #日本 #流感 #Bowtie,2025-02-06T11:15:21Z,490422,10531.0,248.0,932
iXmdoe6sZSQ,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,大S 流感 逝世 ｜ 流感 為何 致命 ？ 大S 錯過 黃金治療期 ？｜ 敗血症 是什麼？ 流感 併發 肺炎 致 器官衰竭 ？｜ 日本流感 流感針 有用嗎？｜#徐熙媛 #大S #流感 #Bowtie,2025-02-04T12:08:42Z,86009,1515.0,152.0,572
Ilp9vyEMQss,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,人類偏肺病毒 中港台 大爆發 ？｜ 中國 新 COVID 再現 ？｜ 人類偏肺病毒 會 傳染 ？｜ 人類偏肺病毒 VS 新冠肺炎 ｜ hMPV 死亡率  症狀 後遺症 疫苗 ｜#肺炎 #Bowtie,2025-01-27T10:49:24Z,4716,107.0,5.0,539
Vxry_DEJJhw,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,陳定幫 2025  蛇年 財運 大公開 ｜ 九運 貴人 財位 終極指南 ｜ 風水 迷信 定 科學？ ｜ 天時 地利 人和 ｜ 有錢人 富人思維 吸引力法則 ｜#陳定幫 #Podcast #Bowtie,2025-01-23T11:12:00Z,188274,3210.0,99.0,3148
3B6PTCf5BZU,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,儲蓄保險 街頭問卷 陷阱 ｜ 問卷黨 旺角 Sell保險 如何避免 中伏 ？｜ 買 儲蓄保 後悔  可否 取消保單 ？｜ 保險Agent 不良銷售手法 大公開 ｜#儲蓄保險 #問卷黨 #Bowtie,2025-01-22T12:25:44Z,4715,102.0,14.0,670
3ulnCqwnmsw,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,日本流感 大爆發 東京 醫生 攻略 | 東京車站 中英文 睇醫生體驗  | 日本睇醫生 診金  | 日本 診所 睇醫生 配藥 竟然要分開？| #日本 #流感 #東京 #Bowtie,2025-01-16T11:21:34Z,18148,575.0,29.0,680
tz4kaWkMWl0,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,Torres 托哥 YouTuber 血淚史｜曾月入只得$5000 人生應該跳出舒適區 定安份做打工仔？｜托哥能做好 爸爸 責任嗎？｜#TorresPit #托哥 #Podcast #Bowtie,2025-01-09T12:01:33Z,243489,5312.0,303.0,2926
hdMmnpc1lY0,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,腸阻塞 致命 ｜ 43歲男 半夜 糞便塞腸 塞死！急症室 誤診 腸胃炎 奪命 ？｜ 便秘 冇屁放 隨時致命 ｜ 如何 預防 腸道閉塞 ｜ 腸胃炎 VS 腸道閉塞 症狀 ｜#腸道閉塞 #Bowtie,2025-01-03T12:24:24Z,11890,259.0,20.0,696
G0yg2zSRG1I,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,抑鬱 邊緣 情緒崩潰 ？ SASA Smith 搵 精神科 醫生 自救 ｜ 抑鬱藥物 有 嚴重 副作用 ？｜ 精神科醫生 vs 臨床心理學家 點幫病人？｜#SASA滾動中 #精神健康 #Bowtie,2024-12-18T10:00:17Z,212590,119.0,8.0,953
cYohW3wTHpw,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,劉家昌 末期肺癌 病逝 ｜ 癌細胞 原來 可上腦？ 全身擴散 只有 7% 生存率？｜ 有症狀 9成已是 末期 ？ 一個方法 提升生存率 10倍！ 癌痛 如何處理？ ｜ #肺癌 #Bowtie,2024-12-13T09:30:13Z,25198,380.0,13.0,511
9cPcZcjXmfA,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,田蕊妮 患 肺腺癌 | 肺腺癌 vs 肺癌 有咩分別？｜ 吸煙者 患癌機會更高？照肺 驗 肺癌 一招最精確？｜ 台灣 做手術 香港保險 claim到嗎？ | #田蕊妮 #肺腺癌 #肺癌 #Bowtie,2024-12-06T11:27:25Z,170342,1736.0,60.0,542
GbkCX_qF6LA,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,自閉症 保險 受保嗎 ？｜ 自閉症患者 點解難買 保險 ？｜ 保險公司 如何處理 自閉症患者 投保 ？｜ 自閉症 患者 核保準則 ｜ 自閉症 保險 未來趨勢 ｜#自閉症 #保險 #Bowtie,2024-12-03T12:23:13Z,2123,56.0,5.0,486
na-JtnPvwh0,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,紋身 安全嗎？ ｜ 紋身墨水 致 淋巴癌 ？｜ 歐盟禁用 紋身墨水 含 重金屬 ！ 洗紋身 更危險？｜ 紋身越大 風險越高？幾耐最高危？｜ 刺青愛好者 必看 健康警示｜#黑醫學 #紋身 #Bowtie,2024-11-28T11:30:49Z,7430,243.0,22.0,791
ctDzoE4O088,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,脫疣 Claim保險 的 隱藏危機！｜病人墮 脫疣陷阱 對保險 保費 有咩影響？｜脫疣 不尋常索償 保險公司 點處理？｜脫疣 Claim錢 注意事項｜#脫疣 #皮膚疣 #claim保險 #Bowtie,2024-11-27T10:00:38Z,6684,99.0,9.0,392
DOmr09CcGCU,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,儲蓄保險 陷阱 大揭秘 |  苦主 必看！ 預期回報 唔準確？100歲先拎到錢？ 分紅實現率 高到100%？有事賠錢 冇事儲錢？供得斷 保終身 ？| #儲蓄保險 #人壽 #Bowtie,2024-11-22T10:03:19Z,40241,858.0,53.0,819
c_zOkg4FhPQ,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,胡說樓市 胡國威 揭露 香港買樓 3大中伏位 ｜ 政府 房屋政策 、 發展商 賣樓手法 玩殘小市民 ？｜ 買樓 VS 租樓 得 公屋 得天下？｜#胡說樓市 #香港樓市 #Podcast #Bowtie,2024-11-21T10:00:39Z,584695,8815.0,373.0,2828
bK-Ss1xkAgE,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,糖尿病 可以逆轉？｜ 糖尿病飲食 最重要的原則！｜ 逆轉糖尿病 從控醣開始 ｜ 肌醇 有助 穩定血糖 ？｜ 一個方法 改善高血糖 預防糖尿病 ｜ 糖尿病前期 症狀 ｜#糖尿病 #血糖 #Bowtie,2024-11-14T10:30:26Z,173031,432.0,17.0,652
ANKIv6jXwCE,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,邵家臻 患 胃癌 | 幽門螺旋菌 可變胃癌？有咩 早期症狀 ？ | 如何 自我檢查？誰是 高危群？ | 需切胃嗎？醫生誤診 胃酸倒流？ | 成因 症狀 是什麼？ |  #邵家臻 #胃癌 #Bowtie,2024-11-12T11:34:02Z,26582,235.0,24.0,418
iGfS8Q731MY,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,徐若瑄 患 甲狀腺癌 ｜女性風險高 病因  關鍵大揭秘！｜ 有甲狀腺問題，如  甲亢、甲減 或 結節，更高危？ ｜ 5大症狀 你中了幾個？ ｜ #徐若瑄 #甲狀腺癌 #Bowtie,2024-11-08T10:39:32Z,14535,137.0,15.0,498
rS5GJbrfYXQ,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,辦公室貼 BB相 鼓勵生育？香港人 唔生仔 5個原因 ｜ 生仔要考牌 ？ 生仔唔難湊仔難 ？ ｜ 生BB ＝ 冇自由 ？｜ 香港父母的挑戰 ｜ #香港 #生仔要考牌 #出生率 #育兒 #Bowtie,2024-11-05T11:45:06Z,13553,309.0,77.0,1038
Orw3g8N8kmk,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,TVB前演員 李麗麗 驚傳因 肺癌 離世 ｜忽略 肺部 陰影 成致命元兇 ？｜ 你可能不察覺的 肺癌病徵 ｜ 空氣污染 成 肺癌危機 ？｜ 吸煙者 肺癌檢查 方法 ｜#肺癌 #TVB #Bowtie,2024-10-31T12:55:55Z,148485,1284.0,46.0,442
B8qzXCcgqxM,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,生命教育專家 謝向榮 : 諗社會責任 就唔會「做傻事」？｜ 全年306名 學童 自尋短見 ｜ 尋短個案飆升原因｜ 如何與子女談論 生命教育 ？3招教 家長 防學童 走上絕路｜#生命教育 #Bowtie,2024-10-28T10:42:51Z,12435,625.0,47.0,864
rwrc61vhYeI,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,蔡一傑 親述 完成 切除腦部腫瘤手術 ｜ 腦癌 先要做 手術？40厘米 疤痕 屬罕見？｜ 蔡一傑 病況分析｜ 開腦手術 後遺症 最嚴重會 癲癇 ？｜#草蜢 #蔡一傑 #Bowtie,2024-10-23T12:55:08Z,194386,1425.0,102.0,477
cd9udtbfOl0,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,講起濕疹嘅治療方法，大家可能第一時間都會諗起類固醇，仲好擔心有副作用或者斷唔到尾 🥲 不過究竟類固醇係唔係真係咁恐怖呢？又有啲咩新方法可以治療濕疹？🧐 #濕疹 #類固醇 #東張女神 #Bowtie,2024-10-22T10:30:30Z,58157,24.0,1.0,60
yAgFqd6Uz2s,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,濕疹 關注組 ｜ 治療濕疹 類固醇 有副作用？｜ 治好 濕疹 最重要的一件事｜如何分辨 濕疹 牛皮癬 癬 ？｜ 治療濕疹偏方 有冇用？｜前 東張女神 利穎怡 分享｜#濕疹 #類固醇 #Bowtie,2024-10-22T10:01:09Z,31750,103.0,8.0,666
IhhRjCVq6F0,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,揀保險，要揀 $0 佣金。#BowtieSpecialist #有人幫無人Sell #自願醫保 #,2024-10-21T10:00:13Z,12357,142.0,0.0,16
CTAC7fympbU,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,揀保險，要揀 $0 佣金。,2024-10-21T10:00:11Z,1613365,110.0,2.0,16
7JRK8McRO2A,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,十字韌帶斷裂 手術費20萬 保險 有得claim？|  十字韌帶 撕裂 3招重返 體能之巔 | 自僱人士 如何承擔 醫療費？ |  斷韌帶 手術 復康運動  | #非實力派 #十字韌帶 #Bowtie,2024-10-17T10:00:08Z,1980,45.0,12.0,649
eutMfBXVDdo,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,黑白大廚 安成宰｜網民分析 黑白大廚細節  安主廚 有 強迫症？｜韓國唯一米芝蓮三星主廚 Mosu安成宰 狂眨眼 因為 妥瑞症？｜強迫症 VS 完美主義 妥瑞症 亞氏保加症 #黑白大廚 #Bowtie,2024-10-15T12:24:38Z,9391,76.0,10.0,449
60_XFhb61Bw,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,日本 支原體肺炎 大爆發｜咩係 黴漿菌肺炎？同 普通肺炎 新冠 有咩分別？感染 咗會點？點樣 康復？抗生素 都冇用？咩地方 風險高？點樣 預防？｜醫務總監 拆解真相｜#日本 #肺炎 #Bowtie,2024-10-09T11:30:52Z,6917,75.0,8.0,369
mRzvhGdNwJ4,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,劉德華 演唱會2024 意外｜63歲華仔點解巡演頻跌倒？｜長者跌倒康復期特別長？骨質疏鬆 增跌倒風險？家居意外 點預防跌倒？｜醫務總監 拆解真相｜#劉德華 #跌倒 #Bowtie #有人幫無人Sell,2024-10-08T10:00:48Z,2027,44.0,5.0,352
7iJoysYrnOY,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,偏頭痛 同頭痛有咩分別？女仔會易啲偏頭痛？食止痛藥又可唔可以醫到偏頭痛？🤯 今次我哋請嚟 新聞女神 梁凱寧 同埋 腦神經專科醫生 李可倫醫生 一齊拆解呢啲疑問！🔍 #偏頭痛 #Bowtie,2024-10-04T13:00:07Z,133235,7.0,0.0,60
KLWzRxRi_jU,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,手足口病 日本疫情｜一個病徵似梅毒 如何分辨手足口病？｜名古屋 周邊最危險？ 酒店毛巾、浸溫泉可能會感染？手足口病 有沒有特效藥？｜醫務總監 拆解預防手足口病｜#手足口病 #日本 #Bowtie,2024-10-04T11:10:12Z,1872,37.0,4.0,495
q457PBQs27w,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,偏頭痛 真相揭秘！專家教你止痛秘技！｜新聞女神 梁凱寧 慘受偏頭痛困擾｜4個方舒緩偏頭痛｜月經 懷孕 會誘發偏頭痛？｜偏頭痛食止痛藥 小心越食越痛！｜旅行4大偏頭痛陷阱｜偏頭痛治療方法｜#Bowtie,2024-10-03T11:20:27Z,91425,95.0,20.0,658
T6jjiuUWG24,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,淋病 大揭秘 公廁真係會中淋病？｜淋病 衣原體 會影響生育？ 淋病 衣原體 可以完全根治嗎？｜無症狀都會傳染？如何避免受感染？｜醫務總監 拆解真相｜#淋病 #性病 #Bowtie #有人幫無人Sell,2024-09-27T12:11:46Z,21521,256.0,33.0,523
1C4kk_kyFDQ,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,SON姐 拆解職場 世代差異｜返工 好難頂？老闆同事難相處？Gen X、Millennials、Gen Z 態度大不同？｜#職場 #Bowtie #Podcast #有人幫無人Sell,2024-09-25T10:00:03Z,213719,4591.0,306.0,2162
XPuINloybTE,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,日本 爆發 梅毒｜用安全套都中招？無症狀都會傳染？去旅行會唔會中招？浸溫泉點算？唔理會 失明 什至 癡呆？｜醫務總監 教自保秘笈｜#梅毒 #性病 #日本 #Bowtie #有人幫無人Sell,2024-09-19T11:00:33Z,187761,1233.0,120.0,385
TgyiLgshgnk,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,歌神張學友早前感染咗 RSV病毒，搞到失聲要取消演唱會！而RSV病毒更加係老人家嘅剋星！唔小心感染到 RSV 嚴重到要入醫院的話，隨時有入冇出⋯⋯  #RSV病毒 #Bowtie,2024-09-17T10:00:32Z,501183,10.0,0.0,50
sQmaImFEeA8,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,RSV病毒 - 即係呼吸道合胞病毒，雖然初期嘅病徵同傷風感冒好相似，但係其實暗藏死亡危機！就算好返，都係有後遺症 - 患哮喘嘅機會大大提高！咁究竟有咩方法可以預防RSV呢？#RSV病毒 #Bowtie,2024-09-16T10:00:53Z,118710,6.0,0.0,56
_PqxcvDXEoQ,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,東張西望 保險騙案｜保險AGENT 竟偷走親戚保單？AGENT擅自轉受益人？｜拎客戶保單為自己借錢？保單轉讓有危險？｜保險專家 教自保秘笈｜#保險騙案 #東張西望 #Bowtie #有人幫無人Sell,2024-09-13T11:26:38Z,11939,167.0,30.0,646
HAGOI-TaOvw,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,RSV病毒 張學友都中招！｜RSV 高峰期殺到！｜小心「哮喘製造機」RSV｜傳染力極高 死亡率高流感2.5倍！｜如何預防RSV病毒？｜呼吸系統合胞病毒 RSV 詳細解說｜#RSV #Bowtie,2024-09-12T11:30:20Z,4758,93.0,7.0,400
t7tfIQsPosM,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,超強颱風摩羯 打風返工 保險有冇得賠？｜8號風球 發生意外 勞保 點保障？｜屋企 爆窗 停電 水浸 有咩保障？｜惡劣天氣保險懶人包｜#颱風 #摩羯 #八號風球 #旅遊保 #家居保 #Bowtie,2024-09-05T14:54:10Z,2018,57.0,8.0,486
rHO-k8VfaF4,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,譚仔 三哥 米線 減肥 要揀咩餸？｜特辣 可以燃燒脂肪？｜清湯 VS 麻辣 咩湯底肥啲？｜過橋米線 3大最肥配料！｜土匪雞翼 蒜泥白肉｜營養師揭秘 米線致肥陷阱｜#米線 #譚仔 #三哥 #Bowtie,2024-09-03T11:45:30Z,3834,75.0,11.0,330
xzXf5XiqEIU,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,泰國曼谷假酒中毒 6死7失明｜假酒係工業用甲醇？飲假酒 有幾恐怖？｜點分辨真假酒？飲完假酒 幾耐會出事？｜去泰國旅行點避免？｜腸胃科醫生 拆解真相｜#曼谷 #假酒 #Bowtie #有人幫無人sell,2024-08-30T13:14:40Z,1363,39.0,9.0,358
Nojwc9Ua6lM,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,英格蘭領隊艾歷臣 離世｜呢種癌 有幾恐怖？一Check 就係末期？｜末期癌症 只得一年命？點解 胰臟癌 存活率低？｜醫務總監拆解真相｜#英格蘭 #艾歷臣 #胰臟癌 #Bowtie #有人幫無人sell,2024-08-27T13:10:24Z,7133,103.0,20.0,357
ndEs5eazMsc,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,試當真 阿康 盜竊被捕｜偷竊癖 係咩回事？點解會控制唔到 衝動？｜偷嘢只因貪心？ DSE壓力 導致偷嘢？｜點樣幫到身邊有偷竊問題嘅人？｜心理學專家拆解真相｜#試當真 #阿康 #心理健康 #Bowtie,2024-08-23T13:42:24Z,12017,196.0,18.0,490
vzLQAjo-kUE,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,內部員工揭秘！保險Agent 未必告訴你的 Claim錢 秘技！｜照胃鏡 超聲波 點樣 claim保險？｜避過麻煩手續！輕鬆攞回醫療費！仲有額外有錢收！｜#自願醫保 #Bowtie,2024-08-22T12:16:09Z,9663,170.0,29.0,553
LrjbO5kUNUs,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,奧運完咗，大家呢個星期夜晚冇比賽睇，係咪有啲空虛、寂寞、凍呢⋯⋯ 唔使擔心！Bowtie一早就安排好！幫大家繼續動起來！請嚟東方昇同專家Dickson出戰第1屆精子奧運！#精子測試 #Bowtie,2024-08-15T11:18:08Z,177,3.0,0.0,60
s1jFwlRzvWA,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,東方昇 專家Dickson 精子 健康嗎？驗精步驟全公開！｜戒J可養精？精液有腥味 正唔正常？｜教你自測精子品質！咩色精液最唔健康？｜黑瑪卡可壯陽？向清水健取經有冇用？｜#100毛 #Bowtie,2024-08-15T10:01:00Z,77595,914.0,58.0,830
IMXz-mxj8PQ,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,松屋 登陸香港｜松屋 牛肉飯 有幾肥？咖喱飯 卡路里 勁高？｜中Size飯量 已經係1.5碗飯？燒牛肉定食反而仲健康？｜跑幾耐先消耗到？點食唔肥？｜營養師 拆解真相｜#松屋 #牛丼 #Bowtie,2024-08-14T11:47:49Z,1840,41.0,8.0,280
qKPU8jurwOE,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,台灣地震 日本 地震 海嘯 警報！旅遊保 仲有冇用？｜咩保險包 地震？｜旅遊保 要幾時買？｜取消旅程 旅遊保險 可否索償？｜#日本 #台灣 #地震 #南海地震 #旅遊保 #Bowtie,2024-08-13T13:03:59Z,8640,145.0,30.0,370
PDTxMz_m6vE,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,日本 南海地震 新冠又爆發？邊個城市最危險？｜世衛建議未來每半年打 疫苗？｜KP.3 係咩嚟？新冠快測仲有用？｜旅行會唔會中招？｜醫務總監 拆解真相｜#日本 #COVID #新冠 #Bowtie,2024-08-12T12:08:17Z,3363,53.0,4.0,439
4HhjTIJdpXw,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,鄭中基 點解突然離開 機動電視台？｜去美國做乜嘢治療？背後有咩秘密？｜呢個 匪夷所思 習慣點樣摧毀患者一生？｜精神科醫生 拆解真相｜#鄭中基 #酗酒 #Bowtie,2024-08-09T13:29:57Z,3407,45.0,9.0,412
Mu4GAElAmMo,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,感染HPV唔等於患癌！醫生解釋病毒同子宮頸癌嘅關係,2024-08-06T10:00:31Z,1211,10.0,0.0,36
7-L8weILBUY,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,麥當勞 McGriddles 幾高卡路里？｜減肥 點食 McGriddles？｜麥當勞都有減脂健康餐？｜營養師Rosanne教你3大 麥當勞低卡食物！｜#麥當勞 #McGriddles #Bowtie,2024-08-05T12:32:34Z,35123,441.0,33.0,328
ugd5oB4EcAw,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,感染HPV唔代表濫交！專家解釋病毒傳播真相！,2024-08-05T10:00:57Z,142,1.0,0.0,37
8itfkSvgcrM,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,儲蓄保 VS 自己投資 邊個贏？｜3步計算 回報率！｜一個Excel 阿婆都識計！｜儲蓄保險 真相大公開！｜香港保險 市場分析｜港人理財必看 #回報率 #儲蓄保險 #Bowtie,2024-08-02T12:01:48Z,51916,910.0,98.0,840
MRiia8wziac,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,初戀老公都唔安全？HPV檢查嘅重要性！,2024-08-02T10:00:31Z,145,2.0,0.0,59
_zFQ007jZyY,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,張家朗 伸脷賀巴黎奧運奪金 網民熱議劍神健康狀況｜香港人易濕重？中醫教你袪濕養生大法｜睇條脷知健康狀況？香港人常見舌頭問題｜脷苔厚 有問題？舌頭診斷健康？｜#張家朗 #劍神 #中醫 #Bowtie,2024-08-01T12:58:56Z,1137,51.0,8.0,339
1PIN5rIlXFo,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,子宮頸癌 係性病？有HPV就有子宮頸癌？｜男人都會中HPV？80%人都會感染？｜咩係頭頸癌？椰菜花都係HPV？｜HPV疫苗打唔打？｜HPV 討論區｜#HPV疫苗 #子宮頸癌 #頭頸癌 #Bowtie,2024-07-24T11:10:56Z,7531,102.0,6.0,717
WyLrg2Tz5Vo,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,【足球員必睇】慢性踝關節炎嘅危機！止痛藥真係咁神奇？,2024-07-24T10:00:36Z,109,0.0,0.0,60
_jZAE69ZV1Y,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,【運動受傷必睇】X光、MRI、CT、超聲波 邊個最啱你？,2024-07-23T10:00:36Z,170,10.0,1.0,60
dqe12otefjs,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,【街波危機！頸椎受傷可致半身不遂？】 #足球,2024-07-19T10:00:40Z,103,2.0,0.0,56
VStCJwXDGdY,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,【麥巴比鼻骨撞爆？運動創傷大解構！】,2024-07-18T11:28:53Z,92,0.0,0.0,58
r605aOFCSEA,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,運動受傷 Q&A｜跑步 籃球 足球 傷患預防｜斷十字韌帶 拗柴 點避免？｜X光 VS 磁力共振 MRI｜20年職業球員 + 醫療總監 實戰貼士！ #運動創傷  #運動 #Bowtie,2024-07-18T11:09:16Z,483,18.0,1.0,430
U-760USYkxY,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,歐國盃2024 狂熱｜街場踢波 隨時斷骨⚽！？麥巴比踢到鼻骨骨折！？球員+醫學角度 拆解7大街波驚險場面 🤯！前港隊陳偉豪 教你避開致命陷阱🚨！#歐國盃 #歐洲國家盃 #麥巴比 #足球 #Bowtie,2024-07-11T10:30:10Z,438,14.0,2.0,600
sI-FICpqdZ4,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,好多家長都以為小朋友流鼻血係因為鼻膜薄，所以冇得醫，但係其實小朋友經常流鼻血的話，都要去求診檢查，排除咗一啲嚴重疾病之後，先至可以歸類為「鼻膜薄導致流鼻血」㗎！#流鼻血 #鼻膜 #Bowtie,2024-07-10T10:00:50Z,293,2.0,0.0,59
nde-1awJ-hA,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,小朋友可能周不時都會流吓鼻血，但係如果鼻血流得密，就真係要搵醫生check check，睇吓到底發生緊咩事喇！因為有時小朋友唔識表達，可能真係病緊都唔知㗎！#流鼻血 #照鼻鏡 #鼻竇炎 #Bowtie,2024-07-09T11:49:50Z,337,4.0,0.0,60
jHIE842bKDs,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,小朋友流鼻血 應該點處理？｜照鼻鏡 檢查過程全紀錄！｜鼻敏感 鼻竇炎 可能係流鼻血原因！｜流鼻血係血癌、淋巴癌等絕症徵兆？｜耳鼻喉科專科醫生 示範正確止鼻血方法｜#流鼻血 #鼻鏡檢查 #Bowtie,2024-07-09T10:38:03Z,2299,35.0,8.0,621
NfkdWvJnj3A,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,教完大家claim自願醫保嘅小貼士，今次同大家講吓公司醫保！其實如果唔舒服要住院，除咗入公立醫院都可以claim到醫療費用之外，有啲公司醫保都有機會有現金津貼㗎！#公司醫保 #公立醫院 #Bowtie,2024-06-29T10:00:18Z,368,7.0,1.0,59
IwfPQ4VbNAo,UCD5Lx-3KCYZzCzGF2A60STg,Bowtie Insurance 保泰人壽,好多人都以為要claim保險，就一定要留院治療一晚或者至少8個鐘，但係自願醫保其實唔使留院都有得claim！仲有機會攞到現金津貼㖭！#醫保 #醫療保險 #claim保險 #自願醫保 #Bowtie,2024-06-28T10:00:25Z,454,3.0,1.0,58
